LineId,logs,ip_address,date,time,log_type,auth_failures_last_1h,time_since_last_failure,is_root_attempt,unique_users_attempted,anomaly_detected
523,Jun 30 12:48:41 combo sshd(pam_unix)[18546]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=biblioteka.wsi.edu.pl,biblioteka.wsi.edu.pl,Jun-30,12:48:41,Auth Failure,8,0,0,0,Yes
524,Jun 30 19:03:00 combo sshd(pam_unix)[19088]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,60.30.224.116,Jun-30,19:03:00,Auth Failure,1,,1,1,No
525,Jun 30 19:03:00 combo sshd(pam_unix)[19094]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,60.30.224.116,Jun-30,19:03:00,Auth Failure,2,0,1,1,No
526,Jun 30 19:03:00 combo sshd(pam_unix)[19087]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,60.30.224.116,Jun-30,19:03:00,Auth Failure,3,0,1,1,No
527,Jun 30 19:03:01 combo sshd(pam_unix)[19093]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,60.30.224.116,Jun-30,19:03:01,Auth Failure,4,1,1,1,Yes
528,Jun 30 19:03:01 combo sshd(pam_unix)[19085]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,60.30.224.116,Jun-30,19:03:01,Auth Failure,5,0,1,1,Yes
529,Jun 30 19:03:03 combo sshd(pam_unix)[19091]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,60.30.224.116,Jun-30,19:03:03,Auth Failure,6,2,1,1,Yes
530,Jun 30 19:03:04 combo sshd(pam_unix)[19099]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,60.30.224.116,Jun-30,19:03:04,Auth Failure,7,1,1,1,Yes
531,Jun 30 19:03:04 combo sshd(pam_unix)[19101]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,60.30.224.116,Jun-30,19:03:04,Auth Failure,8,0,1,1,Yes
532,Jun 30 19:03:05 combo sshd(pam_unix)[19103]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,60.30.224.116,Jun-30,19:03:05,Auth Failure,9,1,1,1,Yes
533,Jun 30 19:03:07 combo sshd(pam_unix)[19097]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,60.30.224.116,Jun-30,19:03:07,Auth Failure,10,2,1,1,Yes
534,Jun 30 20:16:17 combo sshd(pam_unix)[19202]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,195.129.24.210,Jun-30,20:16:17,Auth Failure,1,,1,1,No
535,Jun 30 20:16:17 combo sshd(pam_unix)[19203]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,195.129.24.210,Jun-30,20:16:17,Auth Failure,2,0,1,1,No
536,Jun 30 20:16:26 combo sshd(pam_unix)[19209]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,195.129.24.210,Jun-30,20:16:26,Auth Failure,3,9,1,1,No
537,Jun 30 20:16:26 combo sshd(pam_unix)[19208]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,195.129.24.210,Jun-30,20:16:26,Auth Failure,4,0,1,1,Yes
538,Jun 30 20:16:30 combo sshd(pam_unix)[19222]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,195.129.24.210,Jun-30,20:16:30,Auth Failure,5,4,1,1,No
539,Jun 30 20:53:04 combo klogind[19272]: Authentication failed from 163.27.187.39 (163.27.187.39): Permission denied in replay cache code,,Jun-30,20:53:04,Normal,0,,0,0,No
540,Jun 30 20:53:04 combo klogind[19272]: Kerberos authentication failed,,Jun-30,20:53:04,Normal,0,,0,0,No
541,Jun 30 20:53:04 combo klogind[19287]: Authentication failed from 163.27.187.39 (163.27.187.39): Permission denied in replay cache code,,Jun-30,20:53:04,Normal,0,,0,0,No
542,Jun 30 20:53:04 combo klogind[19287]: Kerberos authentication failed,,Jun-30,20:53:04,Normal,0,,0,0,No
543,Jun 30 20:53:04 combo klogind[19286]: Authentication failed from 163.27.187.39 (163.27.187.39): Permission denied in replay cache code,,Jun-30,20:53:04,Normal,0,,0,0,No
544,Jun 30 20:53:04 combo klogind[19286]: Kerberos authentication failed,,Jun-30,20:53:04,Normal,0,,0,0,No
545,Jun 30 20:53:04 combo klogind[19271]: Authentication failed from 163.27.187.39 (163.27.187.39): Permission denied in replay cache code,,Jun-30,20:53:04,Normal,0,,0,0,No
546,Jun 30 20:53:04 combo klogind[19271]: Kerberos authentication failed,,Jun-30,20:53:04,Normal,0,,0,0,No
547,Jun 30 20:53:04 combo klogind[19270]: Authentication failed from 163.27.187.39 (163.27.187.39): Permission denied in replay cache code,,Jun-30,20:53:04,Normal,0,,0,0,No
548,Jun 30 20:53:04 combo klogind[19270]: Kerberos authentication failed,,Jun-30,20:53:04,Normal,0,,0,0,No
549,Jun 30 20:53:04 combo klogind[19269]: Authentication failed from 163.27.187.39 (163.27.187.39): Permission denied in replay cache code,,Jun-30,20:53:04,Normal,0,,0,0,No
550,Jun 30 20:53:04 combo klogind[19269]: Kerberos authentication failed,,Jun-30,20:53:04,Normal,0,,0,0,No
551,Jun 30 20:53:04 combo klogind[19268]: Authentication failed from 163.27.187.39 (163.27.187.39): Permission denied in replay cache code,,Jun-30,20:53:04,Normal,0,,0,0,No
552,Jun 30 20:53:04 combo klogind[19288]: Authentication failed from 163.27.187.39 (163.27.187.39): Permission denied in replay cache code,,Jun-30,20:53:04,Normal,0,,0,0,No
553,Jun 30 20:53:04 combo klogind[19274]: Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,,Jun-30,20:53:04,Normal,0,,0,0,No
554,Jun 30 20:53:04 combo klogind[19268]: Kerberos authentication failed,,Jun-30,20:53:04,Normal,0,,0,0,No
555,Jun 30 20:53:04 combo klogind[19288]: Kerberos authentication failed,,Jun-30,20:53:04,Normal,0,,0,0,No
556,Jun 30 20:53:04 combo klogind[19274]: Kerberos authentication failed,,Jun-30,20:53:04,Normal,0,,0,0,No
557,Jun 30 20:53:06 combo klogind[19266]: Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,,Jun-30,20:53:06,Normal,0,,0,0,No
558,Jun 30 20:53:06 combo klogind[19266]: Kerberos authentication failed,,Jun-30,20:53:06,Normal,0,,0,0,No
559,Jun 30 20:53:06 combo klogind[19267]: Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,,Jun-30,20:53:06,Normal,0,,0,0,No
560,Jun 30 20:53:06 combo klogind[19267]: Kerberos authentication failed,,Jun-30,20:53:06,Normal,0,,0,0,No
561,Jun 30 20:53:06 combo klogind[19278]: Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,,Jun-30,20:53:06,Normal,0,,0,0,No
562,Jun 30 20:53:06 combo klogind[19278]: Kerberos authentication failed,,Jun-30,20:53:06,Normal,0,,0,0,No
563,Jun 30 20:53:06 combo klogind[19273]: Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,,Jun-30,20:53:06,Normal,0,,0,0,No
564,Jun 30 20:53:06 combo klogind[19273]: Kerberos authentication failed,,Jun-30,20:53:06,Normal,0,,0,0,No
565,Jun 30 20:53:06 combo klogind[19276]: Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,,Jun-30,20:53:06,Normal,0,,0,0,No
566,Jun 30 20:53:06 combo klogind[19276]: Kerberos authentication failed,,Jun-30,20:53:06,Normal,0,,0,0,No
567,Jun 30 20:53:06 combo klogind[19275]: Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,,Jun-30,20:53:06,Normal,0,,0,0,No
568,Jun 30 20:53:06 combo klogind[19275]: Kerberos authentication failed,,Jun-30,20:53:06,Normal,0,,0,0,No
569,Jun 30 20:53:06 combo klogind[19277]: Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,,Jun-30,20:53:06,Normal,0,,0,0,No
570,Jun 30 20:53:06 combo klogind[19277]: Kerberos authentication failed,,Jun-30,20:53:06,Normal,0,,0,0,No
571,Jun 30 20:53:06 combo klogind[19279]: Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,,Jun-30,20:53:06,Normal,0,,0,0,No
572,Jun 30 20:53:06 combo klogind[19279]: Kerberos authentication failed,,Jun-30,20:53:06,Normal,0,,0,0,No
573,Jun 30 20:53:06 combo klogind[19280]: Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,,Jun-30,20:53:06,Normal,0,,0,0,No
574,Jun 30 20:53:06 combo klogind[19281]: Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,,Jun-30,20:53:06,Normal,0,,0,0,No
575,Jun 30 20:53:06 combo klogind[19282]: Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,,Jun-30,20:53:06,Normal,0,,0,0,No
576,Jun 30 20:53:06 combo klogind[19280]: Kerberos authentication failed,,Jun-30,20:53:06,Normal,0,,0,0,No
577,Jun 30 20:53:06 combo klogind[19283]: Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,,Jun-30,20:53:06,Normal,0,,0,0,No
578,Jun 30 20:53:06 combo klogind[19281]: Kerberos authentication failed,,Jun-30,20:53:06,Normal,0,,0,0,No
579,Jun 30 20:53:06 combo klogind[19285]: Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,,Jun-30,20:53:06,Normal,0,,0,0,No
580,Jun 30 20:53:06 combo klogind[19284]: Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,,Jun-30,20:53:06,Normal,0,,0,0,No
581,Jun 30 20:53:06 combo klogind[19282]: Kerberos authentication failed,,Jun-30,20:53:06,Normal,0,,0,0,No
582,Jun 30 20:53:06 combo klogind[19283]: Kerberos authentication failed,,Jun-30,20:53:06,Normal,0,,0,0,No
583,Jun 30 20:53:06 combo klogind[19285]: Kerberos authentication failed,,Jun-30,20:53:06,Normal,0,,0,0,No
584,Jun 30 20:53:06 combo klogind[19284]: Kerberos authentication failed,,Jun-30,20:53:06,Normal,0,,0,0,No
585,Jun 30 22:16:32 combo sshd(pam_unix)[19432]: session opened for user test by (uid=509),,Jun-30,22:16:32,Normal,0,,0,0,No
586,Jun 30 22:16:32 combo sshd(pam_unix)[19431]: session opened for user test by (uid=509),,Jun-30,22:16:32,Normal,0,,0,0,No
587,Jun 30 22:16:32 combo sshd(pam_unix)[19433]: session opened for user test by (uid=509),,Jun-30,22:16:32,Normal,0,,0,0,No
588,Jun 30 22:16:32 combo sshd(pam_unix)[19434]: session opened for user test by (uid=509),,Jun-30,22:16:32,Normal,0,,0,0,No
589,Jun 30 22:16:32 combo sshd(pam_unix)[19435]: session opened for user test by (uid=509),,Jun-30,22:16:32,Normal,0,,0,0,No
590,Jun 30 22:16:32 combo sshd(pam_unix)[19436]: session opened for user test by (uid=509),,Jun-30,22:16:32,Normal,0,,0,0,No
591,Jun 30 22:16:32 combo sshd(pam_unix)[19438]: session opened for user test by (uid=509),,Jun-30,22:16:32,Normal,0,,0,0,No
592,Jun 30 22:16:32 combo sshd(pam_unix)[19437]: session opened for user test by (uid=509),,Jun-30,22:16:32,Normal,0,,0,0,No
593,Jun 30 22:16:32 combo sshd(pam_unix)[19432]: session closed for user test,,Jun-30,22:16:32,Normal,0,,0,0,No
594,Jun 30 22:16:32 combo sshd(pam_unix)[19431]: session closed for user test,,Jun-30,22:16:32,Normal,0,,0,0,No
595,Jun 30 22:16:32 combo sshd(pam_unix)[19439]: session opened for user test by (uid=509),,Jun-30,22:16:32,Normal,0,,0,0,No
596,Jun 30 22:16:32 combo sshd(pam_unix)[19440]: session opened for user test by (uid=509),,Jun-30,22:16:32,Normal,0,,0,0,No
597,Jun 30 22:16:32 combo sshd(pam_unix)[19434]: session closed for user test,,Jun-30,22:16:32,Normal,0,,0,0,No
598,Jun 30 22:16:32 combo sshd(pam_unix)[19435]: session closed for user test,,Jun-30,22:16:32,Normal,0,,0,0,No
599,Jun 30 22:16:33 combo sshd(pam_unix)[19433]: session closed for user test,,Jun-30,22:16:33,Normal,0,,0,0,No
600,Jun 30 22:16:33 combo sshd(pam_unix)[19436]: session closed for user test,,Jun-30,22:16:33,Normal,0,,0,0,No
601,Jun 30 22:16:33 combo sshd(pam_unix)[19437]: session closed for user test,,Jun-30,22:16:33,Normal,0,,0,0,No
602,Jun 30 22:16:33 combo sshd(pam_unix)[19438]: session closed for user test,,Jun-30,22:16:33,Normal,0,,0,0,No
603,Jun 30 22:16:33 combo sshd(pam_unix)[19439]: session closed for user test,,Jun-30,22:16:33,Normal,0,,0,0,No
604,Jun 30 22:16:33 combo sshd(pam_unix)[19440]: session closed for user test,,Jun-30,22:16:33,Normal,0,,0,0,No
605,Jul  1 00:21:28 combo sshd(pam_unix)[19630]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,60.30.224.116,,,Auth Failure,0,,1,0,No
606,Jul  1 00:21:28 combo sshd(pam_unix)[19628]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,60.30.224.116,,,Auth Failure,0,,1,0,No
607,Jul  1 00:21:30 combo sshd(pam_unix)[19640]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,60.30.224.116,,,Auth Failure,0,,1,0,No
608,Jul  1 00:21:30 combo sshd(pam_unix)[19642]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,60.30.224.116,,,Auth Failure,0,,1,0,No
609,Jul  1 00:21:30 combo sshd(pam_unix)[19632]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,60.30.224.116,,,Auth Failure,0,,1,0,No
610,Jul  1 00:21:31 combo sshd(pam_unix)[19643]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,60.30.224.116,,,Auth Failure,0,,1,0,No
611,Jul  1 00:21:31 combo sshd(pam_unix)[19631]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,60.30.224.116,,,Auth Failure,0,,1,0,No
612,Jul  1 00:21:32 combo sshd(pam_unix)[19636]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,60.30.224.116,,,Auth Failure,0,,1,0,No
613,Jul  1 00:21:32 combo sshd(pam_unix)[19645]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,60.30.224.116,,,Auth Failure,0,,1,0,No
614,Jul  1 00:21:35 combo sshd(pam_unix)[19637]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,60.30.224.116,,,Auth Failure,0,,1,0,No
615,Jul  1 04:05:17 combo su(pam_unix)[20298]: session opened for user cyrus by (uid=0),,,,Normal,0,,0,0,No
616,Jul  1 04:05:18 combo su(pam_unix)[20298]: session closed for user cyrus,,,,Normal,0,,0,0,No
617,Jul  1 04:05:19 combo logrotate: ALERT exited abnormally with [1],,,,Service Issue,0,,0,0,Yes
618,Jul  1 04:11:35 combo su(pam_unix)[21530]: session opened for user news by (uid=0),,,,Normal,0,,0,0,No
619,Jul  1 04:11:36 combo su(pam_unix)[21530]: session closed for user news,,,,Normal,0,,0,0,No
620,Jul  1 05:02:26 combo sshd(pam_unix)[21689]: session opened for user test by (uid=509),,,,Normal,0,,0,0,No
621,Jul  1 05:02:26 combo sshd(pam_unix)[21689]: session closed for user test,,,,Normal,0,,0,0,No
622,Jul  1 05:02:26 combo sshd(pam_unix)[21691]: session opened for user test by (uid=509),,,,Normal,0,,0,0,No
623,Jul  1 05:02:26 combo sshd(pam_unix)[21691]: session closed for user test,,,,Normal,0,,0,0,No
624,Jul  1 05:02:26 combo sshd(pam_unix)[21692]: session opened for user test by (uid=509),,,,Normal,0,,0,0,No
625,Jul  1 05:02:26 combo sshd(pam_unix)[21692]: session closed for user test,,,,Normal,0,,0,0,No
626,Jul  1 05:02:27 combo sshd(pam_unix)[21693]: session opened for user test by (uid=509),,,,Normal,0,,0,0,No
627,Jul  1 05:02:27 combo sshd(pam_unix)[21693]: session closed for user test,,,,Normal,0,,0,0,No
628,Jul  1 07:57:30 combo ftpd[21952]: connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,,,,Normal,0,,0,0,No
629,Jul  1 07:57:30 combo ftpd[21951]: connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,,,,Normal,0,,0,0,No
630,Jul  1 07:57:30 combo ftpd[21957]: connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,,,,Normal,0,,0,0,No
631,Jul  1 07:57:30 combo ftpd[21953]: connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,,,,Normal,0,,0,0,No
632,Jul  1 07:57:30 combo ftpd[21954]: connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,,,,Normal,0,,0,0,No
633,Jul  1 07:57:30 combo ftpd[21955]: connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,,,,Normal,0,,0,0,No
634,Jul  1 07:57:30 combo ftpd[21950]: connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,,,,Normal,0,,0,0,No
635,Jul  1 07:57:30 combo ftpd[21956]: connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,,,,Normal,0,,0,0,No
636,Jul  1 07:57:30 combo ftpd[21958]: connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,,,,Normal,0,,0,0,No
637,Jul  1 07:57:30 combo ftpd[21945]: connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,,,,Normal,0,,0,0,No
638,Jul  1 07:57:30 combo ftpd[21959]: connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,,,,Normal,0,,0,0,No
639,Jul  1 07:57:30 combo ftpd[21940]: connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,,,,Normal,0,,0,0,No
640,Jul  1 07:57:30 combo ftpd[21941]: connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,,,,Normal,0,,0,0,No
641,Jul  1 07:57:30 combo ftpd[21946]: connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,,,,Normal,0,,0,0,No
642,Jul  1 07:57:30 combo ftpd[21937]: connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,,,,Normal,0,,0,0,No
643,Jul  1 07:57:30 combo ftpd[21943]: connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,,,,Normal,0,,0,0,No
644,Jul  1 07:57:30 combo ftpd[21944]: connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,,,,Normal,0,,0,0,No
645,Jul  1 07:57:30 combo ftpd[21948]: connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,,,,Normal,0,,0,0,No
646,Jul  1 07:57:30 combo ftpd[21947]: connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,,,,Normal,0,,0,0,No
647,Jul  1 07:57:30 combo ftpd[21942]: connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,,,,Normal,0,,0,0,No
648,Jul  1 07:57:30 combo ftpd[21938]: connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,,,,Normal,0,,0,0,No
649,Jul  1 07:57:30 combo ftpd[21949]: connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,,,,Normal,0,,0,0,No
650,Jul  1 07:57:30 combo ftpd[21939]: connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,,,,Normal,0,,0,0,No
651,Jul  1 09:14:43 combo sshd(pam_unix)[22099]: session opened for user test by (uid=509),,,,Normal,0,,0,0,No
652,Jul  1 09:14:43 combo sshd(pam_unix)[22104]: session opened for user test by (uid=509),,,,Normal,0,,0,0,No
653,Jul  1 09:14:43 combo sshd(pam_unix)[22104]: session closed for user test,,,,Normal,0,,0,0,No
654,Jul  1 09:14:43 combo sshd(pam_unix)[22106]: session opened for user test by (uid=509),,,,Normal,0,,0,0,No
655,Jul  1 09:14:44 combo sshd(pam_unix)[22099]: session closed for user test,,,,Normal,0,,0,0,No
656,Jul  1 09:14:44 combo sshd(pam_unix)[22112]: session opened for user test by (uid=509),,,,Normal,0,,0,0,No
657,Jul  1 09:14:44 combo sshd(pam_unix)[22106]: session closed for user test,,,,Normal,0,,0,0,No
658,Jul  1 09:14:44 combo sshd(pam_unix)[22112]: session closed for user test,,,,Normal,0,,0,0,No
659,Jul  1 10:56:41 combo sshd(pam_unix)[22272]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,195.129.24.210,,,Auth Failure,0,,1,0,No
660,Jul  1 10:56:41 combo sshd(pam_unix)[22269]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,195.129.24.210,,,Auth Failure,0,,1,0,No
661,Jul  1 10:56:41 combo sshd(pam_unix)[22277]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,195.129.24.210,,,Auth Failure,0,,1,0,No
662,Jul  1 10:56:42 combo sshd(pam_unix)[22271]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,195.129.24.210,,,Auth Failure,0,,1,0,No
663,Jul  1 10:56:42 combo sshd(pam_unix)[22273]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,195.129.24.210,,,Auth Failure,0,,1,0,No
664,Jul  1 10:56:42 combo sshd(pam_unix)[22270]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,195.129.24.210,,,Auth Failure,0,,1,0,No
665,Jul  1 10:56:43 combo sshd(pam_unix)[22268]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,195.129.24.210,,,Auth Failure,0,,1,0,No
666,Jul  1 10:56:43 combo sshd(pam_unix)[22274]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,195.129.24.210,,,Auth Failure,0,,1,0,No
667,Jul  1 10:56:44 combo sshd(pam_unix)[22276]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,195.129.24.210,,,Auth Failure,0,,1,0,No
668,Jul  1 10:56:44 combo sshd(pam_unix)[22275]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,195.129.24.210,,,Auth Failure,0,,1,0,No
669,Jul  2 01:41:32 combo sshd(pam_unix)[23533]: session opened for user test by (uid=509),,,,Normal,0,,0,0,No
670,Jul  2 01:41:32 combo sshd(pam_unix)[23534]: session opened for user test by (uid=509),,,,Normal,0,,0,0,No
671,Jul  2 01:41:32 combo sshd(pam_unix)[23535]: session opened for user test by (uid=509),,,,Normal,0,,0,0,No
672,Jul  2 01:41:32 combo sshd(pam_unix)[23536]: session opened for user test by (uid=509),,,,Normal,0,,0,0,No
673,Jul  2 01:41:32 combo sshd(pam_unix)[23533]: session closed for user test,,,,Normal,0,,0,0,No
674,Jul  2 01:41:32 combo sshd(pam_unix)[23534]: session closed for user test,,,,Normal,0,,0,0,No
675,Jul  2 01:41:32 combo sshd(pam_unix)[23535]: session closed for user test,,,,Normal,0,,0,0,No
676,Jul  2 01:41:32 combo sshd(pam_unix)[23536]: session closed for user test,,,,Normal,0,,0,0,No
677,Jul  2 01:41:33 combo sshd(pam_unix)[23544]: session opened for user test by (uid=509),,,,Normal,0,,0,0,No
678,Jul  2 01:41:33 combo sshd(pam_unix)[23544]: session closed for user test,,,,Normal,0,,0,0,No
679,Jul  2 01:41:33 combo sshd(pam_unix)[23545]: session opened for user test by (uid=509),,,,Normal,0,,0,0,No
680,Jul  2 01:41:33 combo sshd(pam_unix)[23546]: session opened for user test by (uid=509),,,,Normal,0,,0,0,No
